mu_g_max,mu_d_max,K_g_Glc,K_I_Lac,K_d_Lac,k_Glc,k_Lac,k_Prod,feed_start,feed_end,Glc_feed_rate,Glc_0,VCD_0
0.04357142857142857,0.024795918367346938,0.9346938775510204,27.142857142857142,50.0,0.0489795918367347,0.06326530612244899,1.0040816326530613,2.326530612244898,8.520408163265307,19.89795918367347,54.08163265306122,0.8724489795918368
0.047040816326530614,0.027244897959183674,0.8204081632653062,33.06122448979592,47.3469387755102,0.045306122448979594,0.05510204081632653,0.9020408163265307,1.1020408163265305,10.96938775510204,15.612244897959183,38.57142857142857,0.8316326530612245
0.0486734693877551,0.025408163265306122,0.9510204081632653,31.224489795918366,51.02040816326531,0.04816326530612245,0.06653061224489797,1.0,1.0204081632653061,9.010204081632653,15.816326530612244,46.734693877551024,0.8214285714285714
0.04010204081632653,0.02806122448979592,1.0081632653061225,29.79591836734694,52.857142857142854,0.043673469387755105,0.05673469387755102,1.0204081632653061,2.204081632653061,8.704081632653061,17.448979591836736,55.714285714285715,0.9744897959183674
0.04071428571428572,0.024387755102040817,0.9755102040816327,32.44897959183673,53.673469387755105,0.045714285714285714,0.06163265306122449,1.0857142857142859,2.979591836734694,10.846938775510203,18.877551020408163,67.14285714285714,0.7806122448979591
0.04989795918367347,0.028469387755102042,1.0163265306122449,28.775510204081634,48.97959183673469,0.03673469387755102,0.06857142857142857,0.9346938775510204,2.2448979591836737,9.683673469387756,14.183673469387756,56.53061224489796,0.7295918367346939
0.04969387755102041,0.027448979591836734,1.0408163265306123,31.42857142857143,49.79591836734694,0.03836734693877551,0.051836734693877555,0.9224489795918368,2.1224489795918364,10.295918367346939,13.979591836734695,61.42857142857143,0.5357142857142857
0.04295918367346939,0.029489795918367347,1.1714285714285715,25.510204081632654,50.40816326530612,0.037959183673469385,0.05877551020408164,1.0408163265306123,1.346938775510204,8.459183673469388,11.53061224489796,57.3469387755102,0.6989795918367347
0.046224489795918366,0.020102040816326532,0.9918367346938776,26.93877551020408,51.224489795918366,0.04122448979591837,0.060000000000000005,0.9469387755102041,1.9591836734693877,9.13265306122449,10.510204081632653,60.61224489795919,0.9642857142857143
0.04418367346938776,0.02357142857142857,1.1387755102040815,34.69387755102041,53.06122448979592,0.03346938775510204,0.06612244897959184,1.0285714285714287,1.0612244897959184,9.5,10.10204081632653,44.285714285714285,0.8622448979591837
0.043979591836734694,0.024183673469387754,1.1551020408163266,28.979591836734695,51.42857142857143,0.030612244897959183,0.05551020408163265,0.9918367346938776,2.816326530612245,8.948979591836736,17.244897959183675,54.89795918367347,0.8418367346938775
0.04377551020408164,0.020918367346938777,0.8040816326530613,25.306122448979593,46.53061224489796,0.031020408163265307,0.05795918367346939,0.9183673469387755,1.2244897959183674,9.193877551020408,16.224489795918366,37.755102040816325,0.9234693877551021
0.045408163265306126,0.020714285714285713,1.1877551020408164,30.612244897959183,54.48979591836735,0.046122448979591835,0.05428571428571429,0.9551020408163265,1.836734693877551,9.744897959183673,12.346938775510203,68.77551020408163,0.75
0.04214285714285714,0.029285714285714283,0.926530612244898,25.714285714285715,52.244897959183675,0.037551020408163265,0.060408163265306125,1.0244897959183674,2.5306122448979593,10.479591836734695,13.775510204081632,50.0,0.596938775510204
0.04785714285714286,0.027857142857142858,1.1795918367346938,27.755102040816325,48.775510204081634,0.03959183673469388,0.06489795918367347,0.9755102040816327,2.7755102040816326,8.642857142857142,16.836734693877553,53.265306122448976,0.6887755102040816
0.04642857142857143,0.02826530612244898,1.0,26.3265306122449,50.61224489795919,0.04979591836734694,0.06979591836734694,0.9510204081632654,2.8979591836734695,8.33673469387755,17.04081632653061,42.6530612244898,0.7397959183673469
0.04030612244897959,0.02683673469387755,0.8367346938775511,31.020408163265305,45.51020408163265,0.04204081632653062,0.06285714285714286,1.0938775510204082,1.3877551020408163,9.377551020408163,12.755102040816325,65.51020408163265,0.9132653061224489
0.04948979591836735,0.027653061224489794,0.8693877551020408,33.46938775510204,52.44897959183673,0.036326530612244896,0.051428571428571435,1.0489795918367348,1.6734693877551021,9.622448979591837,10.714285714285714,62.244897959183675,0.6275510204081632
0.047448979591836735,0.021326530612244897,0.9836734693877551,34.08163265306122,47.55102040816327,0.03918367346938775,0.0526530612244898,0.9142857142857144,1.9183673469387754,10.418367346938776,18.46938775510204,31.224489795918366,0.8010204081632653
0.046632653061224494,0.02173469387755102,1.089795918367347,27.959183673469386,52.6530612244898,0.04938775510204082,0.05102040816326531,1.069387755102041,2.4081632653061225,9.928571428571429,14.387755102040817,69.59183673469389,0.5255102040816326
0.040918367346938773,0.020510204081632653,1.1959183673469387,26.73469387755102,45.10204081632653,0.044081632653061226,0.06775510204081633,1.0081632653061225,1.8775510204081631,9.255102040816327,19.48979591836735,47.55102040816327,0.9540816326530612
0.04602040816326531,0.02642857142857143,0.8448979591836735,26.53061224489796,50.20408163265306,0.03551020408163265,0.05469387755102041,1.073469387755102,2.6530612244897958,8.03061224489796,18.6734693877551,63.87755102040816,0.7091836734693877
0.048877551020408166,0.029081632653061223,1.146938775510204,32.244897959183675,54.08163265306122,0.03469387755102041,0.0669387755102041,1.0122448979591838,2.36734693877551,10.112244897959183,18.06122448979592,45.10204081632653,0.5051020408163265
0.04928571428571429,0.02663265306122449,0.9183673469387755,25.918367346938776,46.326530612244895,0.03510204081632653,0.06938775510204082,0.9306122448979592,1.183673469387755,10.785714285714285,16.020408163265305,41.0204081632653,0.8112244897959184
0.042346938775510205,0.022346938775510205,1.1142857142857143,33.87755102040816,50.816326530612244,0.04448979591836735,0.05591836734693878,1.0530612244897959,2.4489795918367347,8.76530612244898,13.571428571428571,51.63265306122449,0.9336734693877551
0.0413265306122449,0.024591836734693878,0.9673469387755103,33.673469387755105,54.89795918367347,0.03428571428571429,0.06816326530612246,0.9836734693877551,2.857142857142857,10.051020408163264,14.795918367346939,36.93877551020408,0.5561224489795918
0.04173469387755102,0.026020408163265306,1.0326530612244897,28.571428571428573,49.183673469387756,0.04285714285714286,0.06408163265306123,1.036734693877551,2.2857142857142856,8.887755102040817,15.0,35.30612244897959,0.6581632653061225
0.04683673469387755,0.0286734693877551,1.1061224489795918,34.89795918367347,47.95918367346939,0.04081632653061225,0.059591836734693884,1.0897959183673471,2.571428571428571,9.561224489795919,14.591836734693878,49.183673469387756,0.6479591836734694
0.045,0.022142857142857145,0.8775510204081634,27.346938775510203,48.16326530612245,0.03387755102040816,0.05918367346938776,0.9428571428571428,1.306122448979592,9.86734693877551,16.42857142857143,59.79591836734694,0.6071428571428571
0.048469387755102046,0.029897959183673467,1.1306122448979592,30.816326530612244,45.91836734693877,0.03183673469387755,0.05755102040816327,0.963265306122449,2.612244897959184,10.173469387755102,11.73469387755102,33.673469387755105,0.5867346938775511
0.04336734693877551,0.029693877551020407,1.073469387755102,28.163265306122447,45.714285714285715,0.04163265306122449,0.05714285714285715,0.9387755102040817,2.163265306122449,9.316326530612244,19.285714285714285,30.408163265306122,0.8928571428571428
0.041938775510204085,0.025816326530612242,0.9020408163265307,31.632653061224488,49.38775510204081,0.04326530612244898,0.053877551020408164,1.0612244897959184,2.9387755102040813,10.66326530612245,13.16326530612245,58.9795918367347,0.7193877551020408
0.04255102040816327,0.023775510204081633,1.0979591836734695,30.20408163265306,54.69387755102041,0.03877551020408163,0.0636734693877551,1.0775510204081633,1.7142857142857144,8.275510204081632,11.122448979591837,50.816326530612244,0.8826530612244898
0.04908163265306123,0.026224489795918366,0.9591836734693877,34.48979591836735,54.285714285714285,0.04693877551020409,0.06448979591836736,1.0163265306122449,1.5918367346938775,8.826530612244898,12.959183673469388,58.16326530612245,0.9438775510204082
0.04112244897959184,0.022755102040816325,1.0244897959183674,32.857142857142854,52.04081632653061,0.04,0.052244897959183675,1.0653061224489797,1.2653061224489797,8.581632653061224,18.26530612244898,36.12244897959184,0.903061224489796
0.04459183673469388,0.02153061224489796,0.8530612244897959,32.04081632653061,49.59183673469388,0.04857142857142857,0.06204081632653062,0.9714285714285715,2.6938775510204085,8.153061224489797,10.918367346938776,52.44897959183673,0.9948979591836735
0.04561224489795918,0.02193877551020408,0.9428571428571428,31.836734693877553,46.12244897959184,0.04040816326530612,0.0563265306122449,1.0816326530612246,2.0816326530612246,8.39795918367347,17.857142857142858,41.83673469387755,0.8520408163265306
0.04724489795918368,0.025,0.8938775510204082,32.6530612244898,51.63265306122449,0.04489795918367347,0.0673469387755102,0.9102040816326531,1.469387755102041,10.60204081632653,13.36734693877551,63.06122448979592,0.5663265306122449
0.04520408163265306,0.02520408163265306,0.8285714285714286,29.183673469387756,51.83673469387755,0.04775510204081633,0.06571428571428573,0.979591836734694,1.5510204081632653,9.806122448979592,12.551020408163264,64.6938775510204,0.7704081632653061
0.042755102040816326,0.02704081632653061,1.0653061224489795,29.591836734693878,47.755102040816325,0.03020408163265306,0.053469387755102044,0.9591836734693878,2.0408163265306123,9.438775510204081,17.653061224489797,67.9591836734694,0.5459183673469388
